mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	27	1.0	3/4	3/4	4/4	2	1		iv{		g	v		iv	iv						{	m	1	1	-1, -4, 0		-1	-1
8	8	28	0.5	0	0	4/4	2	1		V(^4)		g	v		V(^4)	V			^4				M	1	1	1, 5, 0		1	1
8	8	57/2	0.5	1/8	1/8	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
8	8	29	0.5	1/4	1/4	4/4	2	1		iv(#6)		g	v		iv(#6)	iv			#6				m	1	1	-1, -4, 0	9	-1	-1
8	8	59/2	0.5	3/8	3/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	30	0.5	1/2	1/2	4/4	2	1		V(^4)		g	v		V(^4)	V			^4				M	1	1	1, 5, 0		1	1
8	8	61/2	0.5	5/8	5/8	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
8	8	31	0.5	3/4	3/4	4/4	2	1		iv(#6)		g	v		iv(#6)	iv			#6				m	1	1	-1, -4, 0	9	-1	-1
8	8	63/2	0.5	7/8	7/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	9	32	1.5	0	0	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
9	9	67/2	0.5	3/8	3/8	4/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
9	9	34	3.5	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
10	10	75/2	0.5	3/8	3/8	4/4	2	1		V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
10	10	38	1.5	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
10	10	79/2	0.5	7/8	7/8	4/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
11	11	40	3.5	0	0	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
11	11	87/2	0.5	7/8	7/8	4/4	2	1		V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
12	12	44	1.5	0	0	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
12	12	91/2	0.5	3/8	3/8	4/4	2	1		V2		g	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
12	12	46	1.0	1/2	1/2	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	47	1.0	3/4	3/4	4/4	2	1		iv7		g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
13	13	48	1.0	0	0	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	49	1.0	1/4	1/4	4/4	2	1		iv7		g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
13	13	50	1.0	1/2	1/2	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	51	1.0	3/4	3/4	4/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	14	52	1.0	0	0	4/4	2	1		VI		g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
14	14	53	0.5	1/4	1/4	4/4	2	1		i64		g	v		i64	i		64					m	1	1	1, 0, -3		0	1
14	14	107/2	0.5	3/8	3/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	54	0.5	1/2	1/2	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	14	109/2	0.5	5/8	5/8	4/4	2	1		VI		g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
14	14	55	0.5	3/4	3/4	4/4	2	1		i64		g	v		i64	i		64					m	1	1	1, 0, -3		0	1
14	14	111/2	0.5	7/8	7/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
15	15	56	0.5	0	0	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	113/2	0.5	1/8	1/8	4/4	2	1		VI		g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	15	57	0.5	1/4	1/4	4/4	2	1		i64		g	v		i64	i		64					m	1	1	1, 0, -3		0	1
15	15	115/2	0.5	3/8	3/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
15	15	58	0.5	1/2	1/2	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	117/2	0.5	5/8	5/8	4/4	2	1		VI		g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	15	59	0.5	3/4	3/4	4/4	2	1		i64		g	v		i64	i		64					m	1	1	1, 0, -3		0	1
15	15	119/2	0.5	7/8	7/8	4/4	2	1		iv7		g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
16	16	60	0.5	0	0	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	121/2	0.5	1/8	1/8	4/4	2	1		VI		g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
16	16	61	0.5	1/4	1/4	4/4	2	1		i64		g	v		i64	i		64					m	1	1	1, 0, -3		0	1
16	16	123/2	0.5	3/8	3/8	4/4	2	1		iv7		g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
16	16	62	0.5	1/2	1/2	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	125/2	0.5	5/8	5/8	4/4	2	1		VI		g	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
16	16	63	0.5	3/4	3/4	4/4	2	1		i64		g	v		i64	i		64					m	1	1	1, 0, -3		0	1
16	16	127/2	0.5	7/8	7/8	4/4	2	1		iv7		g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
17	17	64	1.0	0	0	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	65	0.5	1/4	1/4	4/4	2	1		V64		g	v		V64	V		64					M	1	1	2, 1, 5		1	2
17	17	131/2	0.5	3/8	3/8	4/4	2	1		#vi%65		g	v		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
17	17	66	0.5	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
17	17	133/2	0.5	5/8	5/8	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	67	0.5	3/4	3/4	4/4	2	1		V64		g	v		V64	V		64					M	1	1	2, 1, 5		1	2
17	17	135/2	0.5	7/8	7/8	4/4	2	1		#vi%65		g	v		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
18	18	68	0.5	0	0	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
18	18	137/2	0.5	1/8	1/8	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	18	69	0.5	1/4	1/4	4/4	2	1		V64		g	v		V64	V		64					M	1	1	2, 1, 5		1	2
18	18	139/2	0.5	3/8	3/8	4/4	2	1		#vi%65		g	v		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
18	18	70	0.5	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
18	18	141/2	0.5	5/8	5/8	4/4	2	1		ii%65		g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
18	18	71	0.5	3/4	3/4	4/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
18	18	143/2	0.5	7/8	7/8	4/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	19	72	1.0	0	0	4/4	2	1		i|PAC}{		g	v		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
19	19	73	1.0	1/4	1/4	4/4	2	1		iv	iio6	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	74	0.5	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
19	19	149/2	0.5	5/8	5/8	4/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
19	19	75	0.5	3/4	3/4	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
19	19	151/2	0.5	7/8	7/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
20	20	76	0.5	0	0	4/4	2	1		#viio64		g	v		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
20	20	153/2	0.5	1/8	1/8	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
20	20	77	1.0	1/4	1/4	4/4	2	1		iv	iio6	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
20	20	78	0.5	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
20	20	157/2	0.5	5/8	5/8	4/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
20	20	79	0.5	3/4	3/4	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
20	20	159/2	0.5	7/8	7/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	80	0.5	0	0	4/4	2	1		#viio64		g	v		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
21	21	161/2	0.5	1/8	1/8	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
21	21	81	1.0	1/4	1/4	4/4	2	1		iv	iio6	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	82	0.5	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
21	21	165/2	0.5	5/8	5/8	4/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
21	21	83	0.5	3/4	3/4	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
21	21	167/2	0.5	7/8	7/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
22	22	84	1.0	0	0	4/4	2	1		#viio64		g	v		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
22	22	85	1.0	1/4	1/4	4/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	22	86	0.5	1/2	1/2	4/4	2	1		i		g	v		i	i							m	1	1	0, -3, 1		0	0
22	22	173/2	0.5	5/8	5/8	4/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
22	22	87	0.5	3/4	3/4	4/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
22	22	175/2	0.5	7/8	7/8	4/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	88	0.5	0	0	4/4	2	1		i|IAC}{		g	v		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
23	23	177/2	0.5	1/8	1/8	4/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
23	23	89	0.5	1/4	1/4	4/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
23	23	179/2	0.5	3/8	3/8	4/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	90	0.5	1/2	1/2	4/4	2	1		i		g	v		i	i							m	1	1	0, -3, 1		0	0
23	23	181/2	0.5	5/8	5/8	4/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
23	23	91	0.5	3/4	3/4	4/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
23	23	183/2	0.5	7/8	7/8	4/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	24			0	0	4/4	2	1	1	I(4)}		g	v		I(4)	I			4			}	M	1	1	0, -1, 1		0	0
24	24			1/8	1/8	4/4	2	1	1	I|IAC		g	v		I	I					IAC		M	1	1	0, 4, 1		0	0
24	24			1/4	1/4	4/4	2	1	1	i.V		g	i		V	V							M	1	1	1, 5, 2		1	1
24	24			1/2	1/2	4/4	2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	24			5/8	5/8	4/4	2	1	1	iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
24	24			3/4	3/4	4/4	2	1	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	24			7/8	7/8	4/4	2	1	1	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
25	24	92	0.5	0	0	4/4	2	1	2	I(4)}		g	v		I(4)	I			4			}	M	1	1	0, -1, 1		0	0
25	24	185/2	0.5	1/8	1/8	4/4	2	1	2	I|IAC		g	v		I	I					IAC		M	1	1	0, 4, 1		0	0
25	24	93	1.0	1/4	1/4	4/4	2	1	2	i.V		g	i		V	V							M	1	1	1, 5, 2		1	1
25	24	94	0.5	1/2	1/2	4/4	2	1	2	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	24	189/2	0.5	5/8	5/8	4/4	2	1	2	#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
25	24	95	0.5	3/4	3/4	4/4	2	1	2	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	24	191/2	0.5	7/8	7/8	4/4	2	1	2	viio/V		g	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
26	25	96	2.0	0	0	4/4	2	1		V{		g	i		V	V						{	M	1	1	1, 5, 2		1	1
26	25	98	6.0	1/2	1/2	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	27	104	0.5	0	0	4/4	2	1		III.vi		g	III		vi	vi							m	1	0	3, 0, 4		3	3
28	27	209/2	0.5	1/8	1/8	4/4	2	1		IV6		g	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
28	27	105	0.5	1/4	1/4	4/4	2	1		V6		g	III		V6	V		6					M	1	0	5, 2, 1		1	5
28	27	211/2	0.5	3/8	3/8	4/4	2	1		V		g	III		V	V							M	1	0	1, 5, 2		1	1
28	27	106	0.5	1/2	1/2	4/4	2	1		I		g	III		I	I							M	1	0	0, 4, 1		0	0
28	27	213/2	0.5	5/8	5/8	4/4	2	1		IV		g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
28	27	107	0.5	3/4	3/4	4/4	2	1		V		g	III		V	V							M	1	0	1, 5, 2		1	1
28	27	215/2	0.5	7/8	7/8	4/4	2	1		V6		g	III		V6	V		6					M	1	0	5, 2, 1		1	5
29	28	108	0.5	0	0	4/4	2	1		I		g	III		I	I							M	1	0	0, 4, 1		0	0
29	28	217/2	0.5	1/8	1/8	4/4	2	1		IV		g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
29	28	109	0.5	1/4	1/4	4/4	2	1		V		g	III		V	V							M	1	0	1, 5, 2		1	1
29	28	219/2	0.5	3/8	3/8	4/4	2	1		V6		g	III		V6	V		6					M	1	0	5, 2, 1		1	5
29	28	110	0.5	1/2	1/2	4/4	2	1		I		g	III		I	I							M	1	0	0, 4, 1		0	0
29	28	221/2	0.5	5/8	5/8	4/4	2	1		vi		g	III		vi	vi							m	1	0	3, 0, 4		3	3
29	28	111	0.5	3/4	3/4	4/4	2	1		I64		g	III		I64	I		64					M	1	0	1, 0, 4		0	1
29	28	223/2	0.5	7/8	7/8	4/4	2	1		ii65		g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
30	29	112	0.5	0	0	4/4	2	1		I6		g	III		I6	I		6					M	1	0	4, 1, 0		0	4
30	29	225/2	0.5	1/8	1/8	4/4	2	1		vi		g	III		vi	vi							m	1	0	3, 0, 4		3	3
30	29	113	0.5	1/4	1/4	4/4	2	1		I64		g	III		I64	I		64					M	1	0	1, 0, 4		0	1
30	29	227/2	0.5	3/8	3/8	4/4	2	1		ii65		g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
30	29	114	0.5	1/2	1/2	4/4	2	1		I6		g	III		I6	I		6					M	1	0	4, 1, 0		0	4
30	29	229/2	0.5	5/8	5/8	4/4	2	1		vi		g	III		vi	vi							m	1	0	3, 0, 4		3	3
30	29	115	0.5	3/4	3/4	4/4	2	1		I64		g	III		I64	I		64					M	1	0	1, 0, 4		0	1
30	29	231/2	0.5	7/8	7/8	4/4	2	1		ii65		g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
31	30	116	0.5	0	0	4/4	2	1		I6		g	III		I6	I		6					M	1	0	4, 1, 0		0	4
31	30	233/2	0.5	1/8	1/8	4/4	2	1		vii.iv6		g	vii		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
31	30	117	0.5	1/4	1/4	4/4	2	1		V7		g	vii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	30	235/2	0.5	3/8	3/8	4/4	2	1		iv6		g	vii		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
31	30	118	0.5	1/2	1/2	4/4	2	1		V7		g	vii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	30	237/2	0.5	5/8	5/8	4/4	2	1		iv6		g	vii		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
31	30	119	0.5	3/4	3/4	4/4	2	1		V7		g	vii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	30	239/2	0.5	7/8	7/8	4/4	2	1		iv6		g	vii		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
32	31	120	1.0	0	0	4/4	2	1		V7		g	vii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
32	31	121	0.5	1/4	1/4	4/4	2	1		IV65		g	vii		IV65	IV		65					Mm7	1	1	3, 0, -3, -1		-1	3
32	31	243/2	0.5	3/8	3/8	4/4	2	1		V6		g	vii		V6	V		6					M	1	1	5, 2, 1		1	5
32	31	122	0.5	1/2	1/2	4/4	2	1		i		g	vii		i	i							m	1	1	0, -3, 1		0	0
32	31	245/2	0.5	5/8	5/8	4/4	2	1		iv.iv6		g	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
32	31	123	0.5	3/4	3/4	4/4	2	1		i64		g	iv		i64	i		64					m	1	1	1, 0, -3		0	1
32	31	247/2	0.5	7/8	7/8	4/4	2	1		ii%65		g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
33	32	124	0.5	0	0	4/4	2	1		i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
33	32	249/2	0.5	1/8	1/8	4/4	2	1		VI	iv6	g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4
33	32	125	0.5	1/4	1/4	4/4	2	1		i64		g	iv		i64	i		64					m	1	1	1, 0, -3		0	1
33	32	251/2	0.5	3/8	3/8	4/4	2	1		ii%65		g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
33	32	126	0.5	1/2	1/2	4/4	2	1		i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
33	32	253/2	0.5	5/8	5/8	4/4	2	1		VI	iv6	g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4
33	32	127	0.5	3/4	3/4	4/4	2	1		i64		g	iv		i64	i		64					m	1	1	1, 0, -3		0	1
33	32	255/2	0.5	7/8	7/8	4/4	2	1		ii%65		g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
34	33	128	0.5	0	0	4/4	2	1		i.iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
34	33	257/2	0.5	1/8	1/8	4/4	2	1		iv64		g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
34	33	129	0.5	1/4	1/4	4/4	2	1		V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
34	33	259/2	0.5	3/8	3/8	4/4	2	1		iv64		g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
34	33	130	0.5	1/2	1/2	4/4	2	1		V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
34	33	261/2	0.5	5/8	5/8	4/4	2	1		iv64		g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
34	33	131	0.5	3/4	3/4	4/4	2	1		V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
34	33	263/2	0.5	7/8	7/8	4/4	2	1		iv64		g	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
35	34	132	0.5	0	0	4/4	2	1		V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
35	34	265/2	0.5	1/8	1/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	34	133	0.5	1/4	1/4	4/4	2	1		IV65(9)		g	i		IV65(9)	IV		65	9				Mm7	1	1	3, 0, -3, -1	1	-1	3
35	34	267/2	0.5	3/8	3/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
35	34	134	0.5	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
35	34	269/2	1.5	5/8	5/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
36	35	136	1.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
36	35	275/2	0.5	3/8	3/8	4/4	2	1		#viio		g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
36	35	138	0.5	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
36	35	277/2	1.5	5/8	5/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
37	36	140	1.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
37	36	283/2	0.5	3/8	3/8	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
37	36	142	3.5	1/2	1/2	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
38	37	291/2	0.5	3/8	3/8	4/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
38	37	146	1.5	1/2	1/2	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
38	37	295/2	0.5	7/8	7/8	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
39	38	148	3.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
39	38	303/2	0.5	7/8	7/8	4/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
40	39	152	1.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
40	39	307/2	0.5	3/8	3/8	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
40	39	154	1.0	1/2	1/2	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
40	39	155	1.0	3/4	3/4	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
41	40	156	1.0	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
41	40	157	1.0	1/4	1/4	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
41	40	158	0.5	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
