mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	0	0	4/4	2	1	iv					c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	7	0.125	0.0625	0.625	0.09090909090909091
11	11	1/2	1/2	4/4	2	1	VII					c	i		VII	VII							M	1	1	-2, 2, -1		-2	-2	0	8	0.0	0.0	0.6875	0.0
12	12	0	0	4/4	2	1	III}{					c	i		III	III						}{	M	1	1	-3, 1, -2		-3	-3	0	13	0.0	0.0	1.125	0.0
12	12	3/4	3/4	4/4	2	1	ii					c	i		ii	ii							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.3125	0.0
12	12	7/8	7/8	4/4	2	1	V					c	i		V	V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
13	13	0	0	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	0	7	0.0	0.0	0.625	0.0
13	13	1/4	1/4	4/4	2	1	ii					c	i		ii	ii							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.3125	0.0
13	13	3/8	3/8	4/4	2	1	V					c	i		V	V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
13	13	1/2	1/2	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.375	0.0
13	13	5/8	5/8	4/4	2	1	III/iv				i6/iv	c	i		III/iv	III				iv			M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.25	0.0
13	13	3/4	3/4	4/4	2	1	ii/iv					c	i		ii/iv	ii				iv			m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.3125	0.0
13	13	7/8	7/8	4/4	2	1	V/iv					c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
14	14	0	0	4/4	2	1	i/iv					c	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
14	14	1/8	1/8	4/4	2	1	i6/iv					c	i		i6/iv	i		6		iv			m	1	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.25	0.0
14	14	1/4	1/4	4/4	2	1	ii/iv					c	i		ii/iv	ii				iv			m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.3125	0.0
14	14	3/8	3/8	4/4	2	1	V/iv					c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
14	14	1/2	1/2	4/4	2	1	i/iv					c	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
14	14	5/8	5/8	4/4	2	1	I6/III					c	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1	0	3	0.0	0.0	0.25	0.0
14	14	3/4	3/4	4/4	2	1	IV/III					c	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.3125	0.0
14	14	7/8	7/8	4/4	2	1	V/III					c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.3125	0.16666666666666666
15	15	0	0	4/4	2	1	I/III					c	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.375	0.0
15	15	1/8	1/8	4/4	2	1	I6/III					c	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1	0	3	0.0	0.0	0.25	0.0
15	15	1/4	1/4	4/4	2	1	VI/III					c	i		VI/III	VI				III			M	1	1	0, 4, 1		0	0	2	1	0.6666666666666666	0.1875	0.125	0.6
15	15	3/8	3/8	4/4	2	1	V/III					c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.3125	0.16666666666666666
15	15	1/2	1/2	4/4	2	1	I/III					c	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3	3	4	0.42857142857142855	0.25	0.3125	0.4444444444444444
15	15	3/4	3/4	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	3	3	0.5	0.25	0.25	0.5
16	16	0	0	4/4	2	1	i6}					c	i		i6	i		6				}	m	1	1	-3, 1, 0		0	-3	4	2	0.6666666666666666	0.3125	0.1875	0.625
16	16	1/4	1/4	4/4	2	1	iio6/v					c	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0	3	3	0.5	0.1875	0.3125	0.375
16	16	1/2	1/2	4/4	2	1	V/v|HC					c	i		V/v	V				v	HC		M	1	1	2, 6, 3		2	2	1	4	0.2	0.0	0.875	0.0
17	17	0	0	4/4	2	1	v.VI6					c	v		VI6	VI		6					M	1	1	1, -2, -3		-3	1	2	6	0.25	0.125	0.5	0.2
17	17	3/8	3/8	4/4	2	1	viio64/V					c	v		viio64/V	vii	o	64		V			o	1	1	1, 7, 4		7	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	17	1/2	1/2	4/4	2	1	V6					c	v		V6	V		6					M	1	1	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	17	5/8	5/8	4/4	2	1	v6					c	v		v6	v		6					m	1	1	-1, 3, 2		2	-1	1	5	0.16666666666666666	0.0625	0.4375	0.125
17	17	7/8	7/8	4/4	2	1	#viio64/iv	-1.78398	3.71232	/		c	v		#viio64/iv	#vii	o	64		iv			o	1	1	-1, 5, 2		5	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
18	18	0	0	4/4	2	1	IV6					c	v		IV6	IV		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
18	18	1/8	1/8	4/4	2	1	iv6					c	v		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
18	18	3/8	3/8	4/4	2	1	viio64/III					c	v		viio64/III	vii	o	64		III			o	1	1	-3, 3, 0		3	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
18	18	1/2	1/2	4/4	2	1	III6					c	v		III6	III		6					M	1	1	2, -1, -2		-2	2	2	4	0.3333333333333333	0.125	0.375	0.25
18	18	3/4	3/4	4/4	2	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
19	19	0	0	4/4	2	1	bII6					c	v		bII6	bII		6					M	1	1	0, -3, -4		-4	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
19	19	1/8	1/8	4/4	2	1	#viio65/iv					c	v		#viio65/iv	#vii	o	65		iv			o7	1	1	2, -1, -4, 5		5	2	0	3	0.0	0.0	0.25	0.0
19	19	1/4	1/4	4/4	2	1	iv6					c	v		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
19	19	3/8	3/8	4/4	2	1	v6					c	v		v6	v		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
19	19	1/2	1/2	4/4	2	1	VI6					c	v		VI6	VI		6					M	1	1	1, -2, -3		-3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
19	19	5/8	5/8	4/4	2	1	#viio65					c	v		#viio65	#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	0	3	0.0	0.0	0.25	0.0
19	19	3/4	3/4	4/4	2	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
19	19	7/8	7/8	4/4	2	1	iio6					c	v		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	20	0	0	4/4	2	1	III6					c	v		III6	III		6					M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	20	1/8	1/8	4/4	2	1	iv6					c	v		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	2	4	0.3333333333333333	0.125	0.375	0.25
20	20	3/8	3/8	4/4	2	1	III6					c	v		III6	III		6					M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	20	1/2	1/2	4/4	2	1	iio6					c	v		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	20	5/8	5/8	4/4	2	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	20	3/4	3/4	4/4	2	1	VII6					c	v		VII6	VII		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	20	7/8	7/8	4/4	2	1	VI6					c	v		VI6	VI		6					M	1	1	1, -2, -3		-3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
21	21	0	0	4/4	2	1	v6					c	v		v6	v		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
21	21	1/8	1/8	4/4	2	1	iv6					c	v		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
21	21	1/4	1/4	4/4	2	1	III6					c	v		III6	III		6					M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
21	21	3/8	3/8	4/4	2	1	iv					c	v		iv	iv							m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
21	21	1/2	1/2	4/4	2	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.3125	0.0
21	21	5/8	5/8	4/4	2	1	iio64					c	v		iio64	ii	o	64					o	1	1	-3, 3, 0		3	-3	0	3	0.0	0.0	0.25	0.0
21	21	3/4	3/4	4/4	2	1	V(64)					c	v		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	3	0.0	0.0	0.375	0.0
21	21	7/8	7/8	4/4	2	1	V					c	v		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
22	22	0	0	4/4	2	1	i|IAC}{					c	v		i	i					IAC	}{	m	1	1	1, -2, 2		1	1	0	23	0.0	0.0	2.875	0.0
23	23	1/4	1/4	4/4	2	1	V					c	v		V	V							M	1	1	2, 6, 3		2	2	1	3	0.25	0.0625	0.4375	0.125
23	23	3/8	3/8	4/4	2	1	V7					c	v		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
23	23	1/2	1/2	4/4	2	1	i					c	v		i	i							m	1	1	1, -2, 2		1	1	0	12	0.0	0.0	1.4375	0.0
24	24	1/4	1/4	4/4	2	1	V					c	v		V	V							M	1	1	2, 6, 3		2	2	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
24	24	1/2	1/2	4/4	2	1	i					c	v		i	i							m	1	1	1, -2, 2		1	1	0	12	0.0	0.0	1.4375	0.0
25	25	1/4	1/4	4/4	2	1	V					c	v		V	V							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
25	25	3/8	3/8	4/4	2	1	V7					c	v		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
25	25	1/2	1/2	4/4	2	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
25	25	5/8	5/8	4/4	2	1	iv6					c	v		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.25	0.0
25	25	3/4	3/4	4/4	2	1	V(64)					c	v		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	3	0.0	0.0	0.25	0.0
25	25	7/8	7/8	4/4	2	1	V					c	v		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
26	26	0	0	4/4	2	1	i|PAC}					c	v		i	i					PAC	}	m	1	1	1, -2, 2		1	1	10	52	0.16129032258064516	0.625	4.5625	0.12048192771084337
30	30	1/4	1/4	4/4	2	1	iv					c	v		iv	iv							m	1	1	0, -3, 1		0	0	2	6	0.25	0.125	0.375	0.25
30	30	1/2	1/2	4/4	2	1	i6					c	v		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.0625	0.4375	0.125
30	30	3/4	3/4	4/4	2	1	i					c	v		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
31	31	0	0	4/4	2	1	VII.I{					c	VII		I	I						{	M	1	0	-2, 2, -1		-2	-2	10	18	0.35714285714285715	0.625	1.875	0.25
32	32	1/4	1/4	4/4	2	1	IV					c	VII		IV	IV							M	1	0	-3, 1, -2		-3	-3	2	6	0.25	0.125	0.375	0.25
32	32	1/2	1/2	4/4	2	1	I6					c	VII		I6	I		6					M	1	0	2, -1, -2		-2	2	2	4	0.3333333333333333	0.0625	0.4375	0.125
32	32	3/4	3/4	4/4	2	1	I					c	VII		I	I							M	1	0	-2, 2, -1		-2	-2	0	12	0.0	0.0	1.6875	0.0
33	33	1/2	1/2	4/4	2	1	V					c	VII		V	V							M	1	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
33	33	7/8	7/8	4/4	2	1	V7					c	VII		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.25	0.0
34	34	0	0	4/4	2	1	I					c	VII		I	I							M	1	0	-2, 2, -1		-2	-2	0	10	0.0	0.0	1.1875	0.0
34	34	1/2	1/2	4/4	2	1	V					c	VII		V	V							M	1	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
34	34	7/8	7/8	4/4	2	1	V7					c	VII		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.25	0.0
35	35	0	0	4/4	2	1	I}					c	VII		I	I						}	M	1	0	-2, 2, -1		-2	-2	0	10	0.0	0.0	1.1875	0.0
35	35	1/2	1/2	4/4	2	1	i.V{					c	i		V	V						{	M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
35	35	7/8	7/8	4/4	2	1	V7					c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
36	36	0	0	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	0	10	0.0	0.0	1.1875	0.0
36	36	1/2	1/2	4/4	2	1	V					c	i		V	V							M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
36	36	7/8	7/8	4/4	2	1	V7					c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
37	37	0	0	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	0	10	0.0	0.0	1.1875	0.0
37	37	1/2	1/2	4/4	2	1	V					c	i		V	V							M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
37	37	7/8	7/8	4/4	2	1	V7					c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
38	38	0	0	4/4	2	1	V/iv}{					c	i		V/iv	V				iv		}{	M	1	1	0, 4, 1		0	0	4	7	0.36363636363636365	0.25	0.625	0.2857142857142857
38	38	1/2	1/2	4/4	2	1	iv64					c	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0	2	13	0.13333333333333333	0.125	1.25	0.09090909090909091
39	39	0	0	4/4	2	1	V(4)/iv					c	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0	0	4	0.0	0.0	0.375	0.0
39	39	1/8	1/8	4/4	2	1	V/iv					c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0	1	11	0.08333333333333333	0.0625	1.0625	0.05555555555555555
39	39	1/2	1/2	4/4	2	1	iv64					c	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0	2	13	0.13333333333333333	0.125	1.25	0.09090909090909091
40	40	0	0	4/4	2	1	V(4)/iv					c	i		V(4)/iv	V			4	iv			M	1	1	0, -1, 1		0	0	0	4	0.0	0.0	0.375	0.0
40	40	1/8	1/8	4/4	2	1	V/iv					c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0	1	11	0.08333333333333333	0.0625	1.0625	0.05555555555555555
40	40	1/2	1/2	4/4	2	1	iv64					c	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0	1	6	0.14285714285714285	0.0625	0.5625	0.1
40	40	3/4	3/4	4/4	2	1	i(4)					c	i		i(4)	i			4				m	1	1	0, -1, 1		0	0	0	4	0.0	0.0	0.375	0.0
40	40	7/8	7/8	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.375	0.0
41	41	0	0	4/4	2	1	V(4)/III					c	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
41	41	1/8	1/8	4/4	2	1	V(4)/III					c	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2	5	7	0.4166666666666667	0.5	0.625	0.4444444444444444
41	41	1/2	1/2	4/4	2	1	III64					c	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2	2	13	0.13333333333333333	0.125	1.25	0.09090909090909091
42	42	0	0	4/4	2	1	V(4)/III					c	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
42	42	1/8	1/8	4/4	2	1	V(4)/III					c	i		V(4)/III	V			4	III			M	1	1	-2, -3, -1		-2	-2	5	7	0.4166666666666667	0.5	0.625	0.4444444444444444
42	42	1/2	1/2	4/4	2	1	iio64					c	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4	1	7	0.125	0.0625	0.6875	0.08333333333333333
42	42	3/4	3/4	4/4	2	1	VI					c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4	1	7	0.125	0.0625	0.6875	0.08333333333333333
43	43	0	0	4/4	2	1	V(64)}					c	i		V(64)	V			64			}	M	1	1	1, 0, -3		1	1	0	2	0.0	0.0	0.25	0.0
43	43	1/8	1/8	4/4	2	1	V|HC					c	i		V	V					HC		M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
43	43	1/2	1/2	4/4	2	1	VI6					c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0	2	6	0.25	0.125	0.5	0.2
43	43	7/8	7/8	4/4	2	1	viio64/V					c	i		viio64/V	vii	o	64		V			o	1	1	0, 6, 3		6	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
44	44	0	0	4/4	2	1	V6					c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
44	44	1/8	1/8	4/4	2	1	v6					c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
44	44	3/8	3/8	4/4	2	1	#viio64/iv					c	i		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
44	44	1/2	1/2	4/4	2	1	IV6					c	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
44	44	5/8	5/8	4/4	2	1	iv6					c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	5	0.16666666666666666	0.0625	0.4375	0.125
44	44	7/8	7/8	4/4	2	1	viio64/III	-1.06692	3.5	/		c	i		viio64/III	vii	o	64		III			o	1	1	-4, 2, -1		2	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
45	45	0	0	4/4	2	1	III6					c	i		III6	III		6					M	1	1	1, -2, -3		-3	1	2	4	0.3333333333333333	0.125	0.375	0.25
45	45	1/4	1/4	4/4	2	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
45	45	1/2	1/2	4/4	2	1	bII6					c	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
45	45	5/8	5/8	4/4	2	1	#viio65/iv					c	i		#viio65/iv	#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1	0	3	0.0	0.0	0.25	0.0
45	45	3/4	3/4	4/4	2	1	iv6					c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
45	45	7/8	7/8	4/4	2	1	III6					c	i		III6	III		6					M	1	1	1, -2, -3		-3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
46	46	0	0	4/4	2	1	iio6					c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
46	46	1/8	1/8	4/4	2	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
46	46	1/4	1/4	4/4	2	1	#viio6					c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
46	46	3/8	3/8	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
46	46	1/2	1/2	4/4	2	1	#viio					c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5	0	3	0.0	0.0	0.3125	0.0
46	46	5/8	5/8	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.4375	0.125
46	46	3/4	3/4	4/4	2	1	V(64)					c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
46	46	7/8	7/8	4/4	2	1	V					c	i		V	V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
47	47	0	0	4/4	2	1	i|PAC}{					c	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0	0	32	0.0	0.0	3.8125	0.0
48	48	3/4	3/4	4/4	2	1	V					c	i		V	V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.4375	0.125
48	48	7/8	7/8	4/4	2	1	V7					c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
49	49	0	0	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	0	8	0.0	0.0	0.75	0.0
49	49	1/4	1/4	4/4	2	1	V					c	i		V	V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.4375	0.125
49	49	3/8	3/8	4/4	2	1	V7					c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
49	49	1/2	1/2	4/4	2	1	i					c	i		i	i							m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	0.625	0.0
49	49	3/4	3/4	4/4	2	1	V(4)					c	i		V(4)	V			4				M	1	1	1, 0, 2		1	1	0	1	0.0	0.0	0.125	0.0
49	49	7/8	7/8	4/4	2	1	V2					c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	2	0.0	0.0	0.25	0.0
50	50	0	0	4/4	2	1	i6					c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.375	0.0
50	50	1/8	1/8	4/4	2	1	iio64					c	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4	0	3	0.0	0.0	0.25	0.0
50	50	1/4	1/4	4/4	2	1	V(64)					c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	0	4	0.0	0.0	0.375	0.0
50	50	3/8	3/8	4/4	2	1	V7					c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.375	0.0
50	50	1/2	1/2	4/4	2	1	i|PAC}					c	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0	0	35	0.0	0.0	2.8125	0.0
