mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	1/4	1/4	0.25	1/16	13/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	0
1	0	1/2	1/2	0.25	1/8	7/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	1
1	0	3/4	3/4	0.25	3/16	15/16	4/4	1	1	1/16	1/16	1		8	80	G#5	5	2
2	1	1	1	0.5	0	0	4/4	1	1	1/8	1/8	1		3	81	A5	5	3
2	1	5/4	5/4	0.25	1/16	1/16	4/4	1	2	1/16	1/16	1		3	81	A5	5	8
2	1	3/2	3/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		4	76	E5	5	4
2	1	7/4	7/4	0.25	3/16	3/16	4/4	1	2	1/16	1/16	1		4	76	E5	5	9
2	1	2	2	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		7	73	C#5	5	5
2	1	9/4	9/4	0.25	5/16	5/16	4/4	1	2	1/16	1/16	1		7	73	C#5	5	10
2	1	5/2	5/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	6
2	1	11/4	11/4	0.25	7/16	7/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	11
2	1	3	3	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		4	64	E4	4	7
2	1	13/4	13/4	0.25	9/16	9/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	12
2	1	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	13
2	1	15/4	15/4	0.25	11/16	11/16	4/4	2	2	1/16	1/16	1		7	61	C#4	4	16
2	1	4	4	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	14
2	1	17/4	17/4	0.25	13/16	13/16	4/4	2	2	1/16	1/16	1		3	57	A3	3	17
2	1	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	15
2	1	19/4	19/4	0.25	15/16	15/16	4/4	2	2	1/16	1/16	1		4	52	E3	3	18
3	2	5	5	1.0	0	0	4/4	2	1	1/4	1/4	1		3	45	A2	2	27
3	2	11/2	11/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		3	57	A3	3	19
3	2	6	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	28
3	2	13/2	13/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		7	61	C#4	4	20
3	2	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	52	E3	3	29
3	2	7	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		8	56	G#3	3	29
3	2	7	7	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		5	59	B3	3	21
3	2	29/4	29/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		7	61	C#4	4	22
3	2	15/2	15/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		2	62	D4	4	23
3	2	31/4	31/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	24
3	2	8	8	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		2	62	D4	4	25
